,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,252,253,254,255,256,257,258,259,260,261,262,263,268,269,270,271,272,273,274,275,276,277,278,279,280,284,285,287,299,300,301,302,303,304,305,306,307,308,309,310,311,332,334,335,338,339,342,343,345,346,347,348,349,350,352,353,354,355,356,357,358,359,360,361,362,363,364
159.7275,130.7701,191.6855,190.1426,199.5082,206.7475,183.3374,155.9849,159.6072,192.774,122.5261,111.7471,95.29547,82.0452,238.6174,246.1441,213.2791,223.355,,165.49,171.5676,160.4458,138.7832,140.7948,103.9081,154.2083,115.5971,135.3593,75.36213,107.492,89.36704,111.9712,99.34875,108.9,114.6118,122.812,118.0807,114.2179,111.1718,131.0136,192.5573,181.6242,68.65871,97.27848,31.64794,18.20901,24.89877,76.39641,153.803,96.40951,117.8916,184.4914,172.1229,162.8815,151.9931,75.61811,76.20714,83.42519,93.05247,103.8024,100.4226,135.5886,137.8219,,137.6409,142.6915,111.6373,172.8813,23.89762,27.29531,26.87701,34.86421,31.97565,28.71514,19.52561,31.38233,25.63796,21.9139,43.57254,124.9289,128.4245,,,72.74021,103.1958,99.85998,110.7955,120.119,242.4624,163.453,150.0344,70.77204,68.90489,24.66288,12.43907,25.31115,23.65805,16.78487,45.69556,45.68966,15.63195,86.64553,80.41024,95.5424,104.6521,107.3019,100.646,105.5332,98.33536,102.345
158.2068,132.1416,188.4609,190.158,199.4702,212.6381,182.9215,157.8892,162.431,190.8442,122.8158,113.0838,94.15954,79.61992,230.6268,244.0402,217.2952,228.5171,,171.7301,171.916,157.8644,138.7228,142.6105,110.8808,153.0474,115.7095,133.9068,78.92372,104.8443,87.39783,111.2463,97.74473,112.1892,116.8167,122.5432,117.7815,113.8222,109.4568,134.5185,192.3154,179.115,65.96357,100.044,29.32773,20.37169,25.4112,76.90003,155.3737,94.98026,116.0966,179.4615,168.9427,162.27,147.2331,73.27436,75.6172,81.60874,90.8537,104.3399,98.35744,137.5224,140.5496,,134.7973,140.8081,110.6329,175.8683,22.84529,27.05983,25.09836,36.10333,31.71842,28.88241,19.82764,34.05931,24.0281,23.79501,42.77353,123.3568,126.9551,,,71.34109,110.0557,103.2087,112.3587,115.6951,245.0429,161.8897,148.7538,66.41637,70.14394,25.41367,11.08432,25.81146,24.3829,15.52362,47.47094,46.56139,15.96787,83.56971,77.91736,93.18788,104.2161,109.5773,101.9818,106.1652,92.43043,101.3331
155.7974,133.0783,190.0391,194.3402,199.3786,206.8362,186.5499,156.3704,160.3202,187.4699,122.5382,114.5002,94.58429,79.50594,230.6901,253.5246,212.9378,223.8966,,169.6228,170.5852,157.4868,142.1216,147.5438,111.8124,153.6338,120.4827,135.9634,77.77178,106.0794,86.04313,112.5555,96.57418,115.269,117.5111,123.3979,118.5498,114.593,106.7299,132.3802,193.647,176.9887,65.03943,102.533,28.08059,23.13291,26.9743,78.8295,152.8182,95.89268,119.8836,180.1732,169.1908,168.6522,146.0671,73.45176,77.32054,79.97416,89.18392,106.0203,101.0827,139.1644,141.2993,,132.6191,139.1652,111.4741,173.6424,23.62716,28.22058,24.06386,37.67426,29.86753,26.62814,21.47933,34.77404,23.2998,22.31913,43.84662,121.0953,125.7362,,,74.62489,112.6239,104.4114,112.8814,114.1567,256.0839,160.5727,147.5184,66.65612,69.66443,26.85036,11.47154,23.22739,26.67828,16.2824,47.23147,45.2105,13.2743,86.19119,73.30132,94.26864,104.3106,109.1277,102.4564,110.5024,91.44688,98.92835
153.898,137.0072,184.356,195.0066,196.0293,201.3468,184.8724,155.5799,155.4209,185.7766,120.3767,115.3595,96.63468,81.91995,234.0987,251.6747,215.5274,219.6583,,167.4392,168.2827,162.8507,137.8989,149.6649,112.5992,153.0842,126.6966,137.7288,78.62304,107.6791,84.66488,112.1257,95.90131,115.0293,113.9057,125.1834,121.1976,117.3633,105.166,131.7981,195.3359,180.4521,64.8119,102.285,28.04119,22.82584,29.71638,79.81536,147.7647,97.1406,118.0745,177.6411,173.6954,164.9957,143.6795,72.90427,78.79607,78.65192,88.47212,108.67,102.5623,140.7865,141.9796,,133.9761,141.4559,113.5516,173.7915,26.2362,28.68715,23.54887,36.00629,28.26564,25.04018,23.76167,32.39599,24.87607,20.26695,46.18721,120.2628,124.1944,,,78.31377,111.9068,105.7724,112.8017,122.5126,256.1643,160.4185,151.2108,65.75229,64.76366,28.69294,13.75308,21.60369,28.16631,18.36524,44.61418,42.21337,12.8856,90.05075,71.14856,92.22661,107.1093,105.5271,102.9558,108.2158,92.8337,98.46195
153.6799,133.5391,186.638,194.4212,193.4347,201.7921,185.248,155.9809,156.2035,182.5699,121.9391,112.3292,98.09879,82.33798,235.0677,250.9199,218.9644,214.8021,,165.9114,171.2083,164.8341,140.4901,146.4918,110.3614,155.7693,128.2086,138.0512,80.54298,109.4873,85.7112,113.4386,98.14064,112.2854,111.6745,128.4254,119.3369,117.7823,104.6282,129.0946,196.6996,179.2452,64.94272,101.5661,29.13259,21.02843,28.59128,77.71902,146.4401,97.58436,115.6384,177.7779,175.3865,167.2763,144.6941,74.1705,76.55117,78.31807,88.6939,109.5181,102.9244,142.8108,142.1537,,137.1741,144.8554,115.4518,170.7834,26.84154,26.56091,24.76995,34.38764,28.77343,24.83552,22.6981,30.86432,26.41145,19.49484,44.30088,120.5537,123.8253,,,77.16456,114.9225,102.7318,117.2575,124.2236,261.0179,158.0571,152.5279,67.36586,64.32448,27.03855,15.45547,21.14221,27.27738,17.40409,41.32921,41.58888,12.61795,89.97526,72.95687,93.38573,105.3842,104.4169,101.1976,106.6809,98.15273,98.19723
160.6245,130.6884,186.7951,191.0475,194.798,201.4079,180.6494,158.5018,159.3745,183.2711,121.9244,111.1847,96.72071,80.47303,239.3977,243.516,216.2839,222.1866,,168.6922,168.6789,163.5886,141.7872,149.1547,112.5125,152.7058,126.7684,140.6485,84.22848,111.4447,89.24683,111.5067,96.16902,111.7167,109.801,126.2462,120.0225,117.0256,104.4025,130.2446,201.3111,181.234,66.48208,101.8553,31.10045,19.51696,27.02549,75.58144,143.7798,95.22705,114.5177,179.0229,172.1529,163.4589,147.7724,75.28354,75.11512,79.59177,90.24703,107.474,99.4205,141.7375,143.5448,,138.4725,145.6312,115.2772,170.9567,26.36952,23.42505,25.60051,33.29557,30.75196,26.0132,20.55844,30.66729,26.08816,20.07021,42.49189,122.9446,124.9484,,,75.96457,117.2305,106.5321,122.3797,125.0695,279.8401,162.6504,153.352,69.81286,65.33499,25.24663,13.65029,22.4635,24.93437,15.90597,40.09742,42.64682,12.21036,87.86961,74.94859,91.02846,103.8395,102.573,101.1359,106.8568,99.33476,98.49276
161.8427,128.3704,188.0024,189.3926,195.9839,203.066,179.538,157.5912,162.3429,186.7126,126.8104,109.7304,95.32758,78.6139,236.9118,237.3657,220.3799,224.2273,,169.4274,175.3768,166.2015,143.6211,151.0552,114.664,150.733,126.2855,141.8685,88.99262,108.2539,88.78434,110.2676,94.56648,108.5122,112.4336,125.8936,114.804,116.2339,106.7901,134.1146,197.3524,180.5792,68.89568,101.6683,31.00081,18.45224,26.12379,74.24609,145.8409,93.97502,113.9436,179.155,169.0648,164.3323,147.7468,73.47977,73.17148,80.98168,91.81794,104.4511,98.51835,142.155,147.8049,,135.7304,142.6023,112.4896,166.0169,24.3983,21.64592,24.59821,34.39558,32.78306,28.74842,19.55242,32.49206,24.73977,22.58897,41.92982,123.1073,125.5068,,,73.09221,118.1404,112.5094,126.0622,133.9687,283.7609,161.9088,148.4521,67.39606,67.26759,24.50604,12.22136,25.09445,24.92318,14.40125,39.59644,44.54891,13.42015,87.32006,75.95732,91.09811,103.8935,105.549,99.98628,108.4031,95.59123,100.9658
158.9266,129.4187,184.5294,189.4758,198.7145,206.6128,185.2888,159.2503,159.5142,185.4314,124.5814,109.8434,92.87808,76.38462,234.7529,244.6749,225.0837,223.9957,,179.7229,171.9611,162.7698,145.3567,153.0741,119.4836,151.7663,126.9386,139.6073,94.38296,106.4542,85.47059,110.575,92.51759,110.4381,110.7412,123.7023,112.4938,116.6848,106.2898,133.2449,196.6515,180.2277,67.89029,107.1769,28.86254,19.95245,25.91384,76.09174,147.9042,93.51058,115.524,178.4311,168.629,166.0502,149.062,73.01014,74.22951,79.31477,90.34831,102.1793,97.34964,138.2203,148.9232,,134.3778,140.8461,110.1683,165.8952,24.5919,20.84148,22.95144,37.55523,32.61573,27.75107,20.13431,34.50642,22.887,23.75497,42.26271,120.2444,125.9307,,,71.9368,120.3287,115.2042,126.6212,140.043,287.4204,159.6595,149.494,67.02899,67.67937,24.04893,12.45757,24.90574,25.52806,14.29232,42.16883,45.92285,16.21158,88.72282,75.08623,92.36684,102.5684,111.1545,102.6409,111.6867,92.31918,99.3455
158.7759,131.4873,184.4959,192.6594,194.3036,199.9701,191.8537,156.8397,163.3178,184.0624,120.331,110.3381,92.62533,78.6235,233.0805,240.9596,229.3914,225.0995,,175.0552,173.313,166.3801,144.7378,156.7911,121.1683,151.7804,131.546,141.4,96.93883,106.2774,84.12498,112.1195,90.99499,112.5166,110.8778,125.6278,114.6088,119.3928,104.6994,130.8362,195.906,178.3142,65.6539,111.1793,28.15411,21.6375,27.84528,79.87011,147.2968,95.70689,116.8469,176.3605,169.8848,166.7147,145.5365,71.80554,76.55507,76.98548,87.34818,102.7036,99.86924,140.8475,147.7509,,131.1601,139.9195,109.6517,168.8411,25.38228,22.07558,21.86853,38.77112,30.7666,26.91895,22.52421,34.9281,22.3812,21.84253,43.53136,119.5672,122.4293,,,,127.3155,115.442,129.3717,142.7396,295.9137,156.2578,147.1311,64.72716,69.33819,25.89415,13.58999,22.90603,27.10069,15.46417,43.61202,43.68882,15.67379,87.01317,72.50479,90.32145,103.6456,108.3934,103.43,108.6412,95.85148,98.01474
158.8002,133.9848,185.7072,194.1385,190.2446,192.5312,189.0414,156.912,159.5156,183.138,120.962,109.7173,93.62111,81.40172,239.3511,241.1917,224.3401,215.1608,,172.2828,177.5654,165.6953,145.705,157.8303,121.6357,156.4254,136.8819,141.9389,98.32541,106.882,83.81635,115.6173,96.04579,115.3632,109.3982,124.6876,115.744,120.525,102.7393,131.399,195.3489,179.9384,65.06669,110.918,29.20251,20.48624,29.87764,78.6528,145.5721,97.04315,113.3446,175.4778,174.2314,161.7852,146.702,71.55776,76.86151,75.62518,87.63406,103.863,101.6874,144.7683,145.1153,,130.0869,140.5984,110.3606,170.7768,27.40912,23.00793,20.51108,37.81081,30.33332,25.87331,24.064,33.01618,22.68879,20.1585,45.18775,116.4126,122.9445,,,,126.0631,115.1057,130.8928,142.8743,292.8358,152.3932,144.9194,66.6305,66.30427,28.05743,15.50853,22.28754,28.43858,18.5295,40.89321,42.09898,12.87443,88.88996,72.71417,91.87644,106.6843,107.125,103.2138,108.235,94.96668,95.39885
160.252,129.9829,185.8248,188.6495,185.579,194.316,185.1513,160.9725,156.5398,184.3378,119.7546,108.4022,95.832,81.60578,238.4012,237.5645,219.7403,215.9043,,176.4066,174.0688,162.8051,150.9704,156.261,121.4635,155.3971,139.286,146.9794,99.6489,111.007,85.8034,114.0207,98.55478,112.4502,106.3043,128.6432,114.6124,117.7832,104.2116,130.8387,193.2343,181.387,67.27633,111.3967,31.00796,18.43568,27.53215,76.14158,144.4904,93.61186,109.714,179.6246,174.5624,163.3906,146.7071,73.2521,74.18489,76.03438,88.55887,104.2856,99.79419,143.537,143.4864,,129.9849,141.3949,113.1056,172.3183,28.18228,20.42016,21.13194,36.68204,31.10035,25.85204,22.10466,32.18459,25.24486,19.31873,43.82505,118.9781,123.5252,,,,122.7787,115.8839,136.8418,149.0054,303.0345,153.21,146.2677,67.48917,66.78026,26.91431,15.16766,20.47281,26.75128,17.86626,38.85703,41.68219,12.08459,87.84067,72.15913,91.10752,107.9343,101.9848,99.82744,103.8245,96.87665,94.87547
165.6399,127.0239,184.9545,184.0932,188.8102,194.1113,186.4014,157.9206,157.8255,182.2349,123.2797,106.5937,93.6053,78.06248,240.2844,239.1067,229.2931,218.3272,,176.7413,178.1246,163.2199,153.9343,154.0645,120.138,153.6591,134.58,147.0096,102.0253,107.6973,88.37913,113.8889,98.39973,109.5288,104.6161,126.7393,113.4947,114.9502,104.5236,127.8032,193.931,181.0909,70.04918,111.9564,33.09687,17.2547,24.68683,74.47973,145.6965,92.02041,110.7298,178.1295,172.5435,159.9792,149.9342,74.49356,72.36674,76.62067,88.9651,102.6075,96.52819,141.7509,145.7395,,134.2935,138.4227,110.9099,172.9777,25.79585,18.9236,24.33513,36.11656,32.8793,27.68262,20.55059,31.62613,25.7599,21.3443,41.62521,119.255,126.7192,,,,128.2886,121.0792,140.3897,150.2685,310.5678,157.9714,145.1697,69.67162,65.76207,24.72127,13.39385,21.393,24.33483,16.96942,37.98815,45.13522,15.40701,86.22409,74.36494,95.70525,106.0331,100.0166,100.4797,101.9568,99.85007,96.53542
162.3685,127.5829,183.6337,186.6677,193.3689,196.7709,185.2536,157.1322,158.5225,184.0038,124.1248,108.9315,90.31149,76.09964,240.9777,236.355,229.5021,223.8769,,179.1183,179.1186,166.1441,156.3634,154.8776,123.6866,151.9997,137.0298,148.4742,105.6902,108.8347,89.43959,113.1106,96.57725,108.3131,107.8654,124.88,107.9887,114.119,106.4249,133.0151,193.0528,180.687,70.67589,114.9568,31.60165,18.34778,24.37047,73.7925,148.2369,91.08591,111.4964,176.913,171.3503,157.8975,152.517,71.24601,72.34889,78.02495,87.49827,101.5914,96.7116,140.9046,147.9695,,132.9869,138.2663,108.1299,171.131,24.88214,17.81527,23.54818,36.76226,34.75415,31.03685,19.30738,32.984,23.78219,25.34682,39.72994,121.7599,126.6713,,,,134.1313,126.459,145.4508,159.0456,313.0921,158.0084,143.8092,66.3621,66.57105,23.37882,12.30001,23.41171,22.92708,15.69003,38.40689,43.40287,14.2024,83.90435,76.93024,93.81879,102.4715,102.8468,98.94802,103.8272,94.09682,96.48211
159.2492,127.5235,181.6618,188.1847,195.0492,204.7675,186.9221,158.6842,159.5752,184.7092,120.1437,107.7073,87.44519,75.16098,249.065,238.9476,225.3549,223.1766,,178.489,179.7882,166.1732,158.2013,159.4705,127.9129,147.0216,137.7876,149.7161,103.088,107.9323,88.8854,114.9849,95.50831,109.7371,110.0898,124.8306,107.1169,114.8851,105.8715,135.7199,190.0128,179.8952,70.06347,116.5796,29.40271,20.41038,24.57626,74.7575,149.9261,91.16858,111.917,174.1332,171.0079,161.1159,149.5892,70.02983,73.576,77.13779,86.93355,100.9345,96.95314,140.2312,147.9586,,128.7923,135.9229,107.114,169.8564,24.70269,18.30605,22.70795,40.08381,33.03531,30.33544,19.41125,35.71308,22.70603,25.52598,40.51817,120.697,127.0649,,,,131.1976,134.2351,150.1084,164.667,339.934,153.5145,143.1545,65.52012,69.75116,25.02778,11.67248,22.61756,24.09696,16.50353,40.2233,42.19894,15.37789,84.08718,74.40078,89.95223,98.65535,105.3994,103.7529,107.273,93.83517,96.4104
158.8301,130.2457,180.0972,186.4789,197.1796,201.4789,191.1029,158.0407,159.5837,180.5321,120.6578,109.0654,90.5579,77.528,243.1917,241.0437,223.6818,221.9307,,179.3688,176.5993,164.3634,155.5453,161.2892,128.9475,147.4101,139.3235,148.6853,99.58933,106.7221,86.8323,117.5901,96.97329,113.9688,109.2217,123.8658,106.6462,116.2077,105.2437,132.6154,188.7031,182.6238,69.93773,116.6965,28.86296,22.63761,27.81253,77.96564,148.2052,91.90784,111.4922,171.6914,175.888,162.2112,145.1369,69.37175,74.69274,75.72389,85.43266,104.0069,98.45278,141.7389,146.1205,,127.5517,136.954,107.4992,168.0884,26.17027,19.65585,21.8218,40.00853,31.06284,27.95502,21.69254,35.04812,22.02726,23.89512,42.18851,118.0123,122.5733,,,,137.8163,130.9649,158.659,164.3256,337.9123,153.8428,147.5033,65.00276,67.26379,26.78832,13.58328,20.7814,26.23072,18.21222,40.30203,40.02073,12.99586,87.39146,72.29589,91.67131,102.0375,104.3326,104.6568,106.5626,92.4233,93.54969
155.6415,128.7235,180.9391,183.6089,191.6383,198.5183,187.9417,159.5258,159.1895,179.1032,119.0696,107.4493,93.4548,78.04845,242.1447,243.9878,225.136,221.5346,,178.9702,173.2629,167.4756,155.9671,159.2699,127.7011,149.3327,140.2058,149.3119,97.89444,109.1991,85.62748,118.4357,99.5261,109.8059,108.6091,125.1378,108.9063,118.8768,104.5127,129.6467,189.4549,187.3064,70.52012,116.3251,29.46234,21.36075,30.59092,77.63457,147.9884,93.97528,108.5046,172.8521,178.2327,162.0515,145.6834,69.54296,75.04657,75.56231,84.16822,106.3174,99.57647,145.158,142.2921,,125.8631,137.2358,108.3945,170.0543,28.34713,22.12283,21.1566,38.67926,30.30722,27.57643,22.47914,32.7884,24.16443,22.38509,43.67274,116.4101,122.983,,,,136.1955,133.162,161.3228,170.2899,347.1486,155.0703,148.9034,64.80621,67.18322,28.26139,16.81426,19.52492,27.75768,20.47805,38.69581,40.18184,14.71128,90.64792,71.46577,91.84056,105.4861,100.1607,101.8252,104.6,93.89758,89.34515
160.2005,127.3896,180.2747,182.1802,187.3889,195.4097,184.0565,159.6877,157.5066,176.5659,121.3542,105.5633,93.32026,77.43352,247.8343,233.3041,236.4275,224.732,,174.9173,179.1667,165.8714,158.7427,161.0236,127.9606,149.8602,141.9886,153.7239,99.56436,110.81,86.56039,115.2441,100.6784,107.098,105.7747,124.9157,107.5461,116.4873,103.5301,128.944,187.793,183.5916,71.52126,116.6892,32.23052,19.53054,28.64716,74.03832,146.3455,94.18188,107.0736,176.5139,176.5972,159.9344,147.7137,71.83023,73.69548,77.1718,85.41562,103.0218,97.35676,142.998,141.6037,,128.7603,140.6767,112.1171,167.8201,28.2609,20.71712,22.70235,37.07027,31.07931,27.36723,20.20874,31.80859,26.47723,21.86362,42.39275,116.1637,121.1007,,,,144.2858,137.7618,170.4973,178.176,358.8471,154.6546,146.1371,69.09746,66.13887,26.16148,16.64609,19.74333,26.12166,19.39395,38.51799,40.52281,14.92169,88.45468,71.72084,93.39241,106.8094,98.57729,97.07548,104.3541,100.1589,88.47905
162.4396,123.3082,179.3777,181.2829,190.3018,195.7985,182.3086,157.4533,156.2969,177.1142,125.0007,104.1576,90.48299,75.42806,252.5315,230.6081,239.3624,223.7721,,180.9843,174.7245,167.2746,159.7899,161.1331,130.734,147.1015,142.2688,155.6477,101.2375,109.4058,90.03923,112.9921,100.3433,106.5381,106.2871,123.604,105.8038,113.6147,102.2585,130.1424,185.7134,179.8111,73.85044,121.9303,33.57966,18.4872,27.37817,73.46209,147.6551,91.25335,104.2841,179.8123,171.9241,158.907,149.985,71.59184,71.81904,78.30377,88.20958,99.95607,96.03324,142.0074,140.9704,,128.2376,139.2518,109.9882,165.2867,25.5211,19.15026,24.8164,36.1678,33.83922,29.35949,18.12525,31.80825,25.06856,22.313,41.05146,118.12,123.4572,,,,153.1375,146.6945,171.4281,183.4965,369.9175,155.4702,139.5906,69.14061,66.14876,24.53806,14.9193,20.76581,25.0902,18.00769,39.00982,41.90053,12.35136,83.78589,77.21519,94.4863,100.0627,99.97165,98.46708,102.2306,101.6553,88.21713
161.1426,127.6074,180.5209,180.2532,193.0221,202.569,180.772,154.3679,154.7115,182.3427,126.2951,103.4407,89.78954,73.62079,244.8799,233.2773,239.9405,221.3541,,187.1475,181.2317,169.0277,162.2451,162.4034,130.9304,145.9303,142.9396,151.2053,100.2364,107.5065,89.98568,113.8059,98.98855,103.7481,108.2599,119.1344,102.1078,112.3553,107.1739,132.7005,181.9054,175.9042,74.50789,127.6094,32.26911,18.91871,26.40641,73.91779,150.2704,89.77469,104.156,176.0956,171.5136,158.3264,149.4041,68.223,70.69013,79.46607,88.03492,97.59093,95.37758,139.3686,146.4703,,128.1672,133.0676,107.0178,163.5982,25.09291,17.81529,24.34941,37.53244,34.47773,31.21736,16.59534,33.48048,23.5954,24.86115,39.9104,117.2884,123.5488,,,,165.4398,154.448,177.6376,192.3307,376.3873,149.5331,139.1264,67.29462,67.25269,24.35557,14.59688,23.83722,24.21504,17.29514,41.6227,41.30449,13.80625,84.6354,75.86182,94.24023,99.10762,103.8944,98.28367,106.2033,97.60039,86.78534
157.8222,129.349,179.0333,178.7072,197.0979,200.3691,177.1243,154.3575,160.1753,182.2349,123.1374,105.9186,89.3221,73.03368,242.8201,232.72,235.5689,225.3705,,187.5095,171.8273,165.8036,163.887,162.3728,136.5629,145.247,141.4813,151.4665,100.4114,108.3652,85.8846,115.404,95.57194,107.3588,108.6923,117.8249,99.57303,112.3056,104.6144,130.8838,180.9994,178.292,73.18438,132.543,30.85315,21.11135,27.25815,74.70135,152.551,89.0842,106.6954,177.4673,168.2041,160.8329,145.5992,67.51542,71.37377,77.56693,83.92121,97.98214,96.24416,143.2754,147.2801,,125.9516,131.839,106.2154,161.6917,24.76888,18.29897,22.03959,40.54035,32.91032,28.9143,17.26607,35.34454,22.89993,24.34048,39.87078,115.474,123.2605,,,,171.9279,163.9998,186.8215,196.9402,387.9039,150.8187,137.4933,65.23182,68.08407,25.90847,14.70116,22.65095,25.62139,17.84773,43.98315,42.58158,11.9836,86.59081,73.05563,91.5118,100.9808,106.1102,103.3962,107.7037,98.61294,85.22209
158.8496,129.4432,176.8686,182.5903,194.7915,196.9381,177.7877,154.5222,160.9673,177.9766,120.2433,107.9471,88.64402,73.28759,236.431,232.604,234.9102,218.5394,,183.9134,169.5875,165.9754,162.827,164.5073,135.586,144.932,147.1559,153.3709,99.72179,106.259,88.36832,119.3686,94.1446,110.0789,107.2782,117.5233,102.5686,113.3886,101.1047,128.4538,182.5455,177.5691,73.06827,137.5486,30.21694,22.96978,29.27166,78.56523,148.6269,92.50967,107.0897,177.3497,165.6248,164.4436,143.1907,66.5272,73.20285,75.00302,83.52489,98.34001,98.40698,143.6536,144.7822,,123.5601,130.485,108.5996,164.7771,26.35857,20.64838,21.38207,40.20769,31.50075,26.61355,20.20561,33.98829,22.26971,22.29136,43.49883,114.2776,119.222,,,,182.7581,165.5402,188.5731,205.2478,395.3724,147.4629,140.1139,64.83793,64.34354,28.54972,15.9214,20.55795,27.28741,19.19678,44.02748,40.72691,13.21802,89.91961,70.02182,90.91655,103.119,99.70955,100.51,104.5114,95.84628,80.96786
160.416,130.4865,178.1814,184.3197,191.7764,197.7521,182.25,159.2007,160.6158,173.9279,120.8196,106.0341,91.58566,75.50874,243.1848,227.3302,237.0885,220.6379,,183.8465,170.5613,166.6231,164.1073,162.2288,134.6123,145.1461,146.0856,151.9639,97.16649,109.6389,88.68323,118.8985,94.68551,107.9452,102.8521,118.508,101.9246,116.3179,100.6552,129.6988,182.1087,181.1599,73.75796,138.2714,30.57818,20.75086,29.62492,76.80577,143.1168,93.3318,105.7549,175.924,168.1213,159.5184,144.273,68.79397,73.37336,73.87247,81.87421,100.41,100.5529,144.5504,139.3375,,123.4584,131.3254,108.4794,166.1221,28.53673,21.48907,21.07565,38.14229,30.98055,25.86984,20.56071,32.19898,24.30676,21.0716,44.30844,114.2972,118.3467,,,,185.5688,172.7616,191.3583,206.2563,413.0532,148.1029,139.7192,68.05759,64.95475,29.49292,17.80611,19.85,27.12568,20.97405,42.95948,38.90181,11.31171,91.56679,69.52561,90.59338,105.6256,96.03541,99.17922,104.3068,99.85359,82.00767
161.8608,127.8639,178.1184,184.3325,187.8998,193.4211,183.9214,158.1684,156.264,177.493,123.6152,103.1085,91.22599,75.83613,241.8496,223.2947,237.36,224.0621,,185.6046,173.168,167.9448,163.2476,159.4738,134.4094,145.076,144.2502,159.4949,97.54836,111.4859,90.19898,116.621,96.80885,104.5086,102.2067,119.7042,100.5289,113.2903,101.481,129.7708,183.2168,176.3357,75.60618,141.3449,32.69937,17.97077,27.4027,73.99908,141.2117,91.75661,103.469,182.0212,163.9394,159.7412,144.7627,71.86142,70.67702,74.37136,83.29652,100.0358,97.36543,142.0225,138.3432,,123.0275,132.8286,109.681,161.5538,28.63931,19.77109,22.94265,36.88346,31.2593,26.34125,18.19522,31.40287,26.02006,20.21228,42.60891,116.5232,120.0915,,,,187.9711,175.0362,196.8364,216.8968,406.3939,149.1978,136.7206,71.47917,62.79548,27.41392,16.76593,21.50275,25.66819,19.82361,41.09723,38.79531,10.61024,89.2234,68.12273,93.98833,104.5527,99.37119,95.41974,102.956,102.9952,82.1034
163.065,124.6454,182.9706,180.1523,190.159,197.6708,179.4231,157.2236,158.7051,178.029,123.1878,101.5446,88.30981,72.20036,230.0746,222.5035,242.7927,234.9032,,186.8138,178.1753,172.2992,169.1772,162.91,135.0889,141.4286,142.6861,158.5281,97.25279,112.9272,91.72112,115.1002,93.80333,104.7738,99.70306,119.1438,98.15082,113.3285,103.0231,129.9559,186.142,172.6388,76.84377,142.6241,33.56054,17.20058,24.60904,74.88269,138.4862,88.83305,103.0856,185.3709,161.6923,156.1271,147.3879,71.75751,69.96538,76.45841,85.294,99.26282,94.6677,138.9339,140.5589,,122.5343,131.7552,109.1459,160.2945,26.65382,17.93437,25.68531,37.7216,34.50912,28.91536,16.79718,32.75366,24.46841,21.33154,42.21239,119.1736,124.3095,,,,198.0227,182.6446,214.4394,223.2947,420.5263,149.0938,135.5466,67.75495,63.20385,26.60193,14.78439,22.7646,25.17037,17.88053,40.8261,41.88046,11.50731,86.26074,74.44515,95.6475,101.6369,97.70203,95.71269,101.5148,98.69166,82.02241
163.4877,124.5426,180.0291,176.2676,189.074,199.99,179.8079,155.3681,160.1872,178.5449,121.1348,103.9637,87.63887,71.22272,228.5706,220.3478,239.1335,237.8467,,192.4456,176.3057,172.6926,171.6974,165.1257,136.1052,139.6495,144.3237,158.0101,99.19257,112.0573,91.05142,116.3927,90.50441,105.2671,100.8484,116.5631,96.59214,112.0602,105.825,133.3106,181.1877,174.3072,77.8507,146.6719,31.24054,18.52115,24.10616,75.56248,145.037,88.0629,102.7662,179.0063,161.5229,159.8737,144.5788,69.50006,67.61723,77.72827,83.62589,97.04889,92.77284,138.9204,142.5553,,119.4569,132.2157,109.4677,159.3157,25.90947,18.11507,24.57076,39.67122,34.72633,30.15122,17.22993,34.59851,22.59937,24.01155,41.96804,117.8715,123.6969,,,,199.0512,195.7948,216.2637,228.924,435.5717,146.6595,138.2391,67.16448,67.01887,25.72297,14.02802,24.17424,25.57182,16.90262,42.12328,40.20943,12.33589,87.26877,72.50364,92.71379,98.76333,97.67273,96.16976,105.4052,96.83081,81.92293
161.2917,126.7787,177.2168,179.9421,193.805,198.0503,184.1111,155.2568,159.2807,175.3264,121.765,106.8154,87.65201,70.32297,228.2388,214.142,238.817,231.5301,,189.0676,179.284,173.5689,168.5884,169.0724,139.2649,139.7375,147.0707,158.2939,97.82244,110.7077,89.1804,118.3833,90.87713,108.2652,103.1551,115.2697,93.89213,111.9345,105.2537,130.8638,178.5854,174.621,77.04144,149.1569,29.48298,22.22527,25.47277,77.70616,147.319,87.92665,105.2936,183.8457,159.5355,162.2245,141.9104,67.00347,69.41503,75.78197,84.02712,96.88558,94.2286,138.2176,142.9408,,117.5613,130.8485,108.8853,161.3908,26.46498,19.04552,22.56124,42.2343,32.89093,28.56544,17.83954,35.86973,21.80912,23.79603,42.95714,115.5643,120.7147,,,,204.1941,210.4097,216.5102,233.5085,456.2379,147.8446,138.5994,63.85751,65.44467,26.73454,13.76553,22.92161,26.93543,18.08233,44.4039,36.74241,14.96698,87.36711,68.90784,91.12618,104.215,96.64135,100.9087,104.3976,97.49707,79.80863
